Author,Title,Review,Rating,Dates,Restaurant
"997MichaelB997Brittany, France",Unchanged perfection!,Back in Langkawi for the umpteenth annual visit! Always come to the Sun Cafe for the first night of our stay and will be here several times during our holiday.Always a warm and friendly welcome from the owners and staff.....you feel like one of the family!Same varied menu but why fix something that is not broken?Service is attentive but not intrusive or rushed.Lovely location and ambiance.Try the thai beef salad starter and the barracuda main course. Always superb!You would pay a lot more for this calbre of food and service in Europe.Top marks....a must to visit.At Pantai Tengah....quiet and away from the ratrace of Pantai Cenang.Show less,5,Reviewed 16 February 2017 ,Sun Cafe
VickyG1806,The best in langkawi,"The best restaurant I have been to in a long time. The friendly, attentive staff, the comfortable easy atmosphere and superb food. We ate here three times in three days, even a simple thing like bruschetta was delicious. As for the creme brûlée, I broke my diet twice for it!Show less",5,Reviewed 14 February 2017 ,Sun Cafe
"FutureproofDormansland, United Kingdom",Good place to eat,"This cafe was fairly pricey by Malaysian standards but if you are looking for a break in eating Malaysian food this place is for you.Staff were friendly and were happy to make recommendations. Not that well catered for vegetarians, but I was talked into trying the veggie curry which I did not regret.Show less",4,Reviewed 13 February 2017 ,Sun Cafe
June F,lovely place beautiful people,I love Malaysian food but if you want a western break this is great. Loved it and staff are all beautiful eclectic and freindly people.,5,Reviewed 12 February 2017 ,Sun Cafe
guidoh756,Great food,"Clean and modern restaurant with great tasting food, I'm no fish fan but they recommend the Baracuda which turned out to be excellent. Staff were very friendly and always stopped for a chat.",5,Reviewed 11 February 2017 ,Sun Cafe
"JMQLD16Brisbane, Australia",Delicious dinner with impeccable service,"After reading about this restaurant on TripAdvisor and word of mouth we tried it last night. Food was so good, lovely restaurant and wonderful staff. I had beef rendang which was delicious, one person had the barracuda which was amazing. The others had pizza and a pasta which were also delicious. My daughter and I had dessert she had the chocolate lava cake this is a must for anyone who loves chocolate and I had the creme brûlée. Simply wonderful place and a must go if you are in Langkawi Show less",5,Reviewed 8 February 2017 ,Sun Cafe
sunshinebobspain,Great burger,I had a hankering for something non asain and wandered up from the beach. Its 20 mins walk and rather warm so be aware. Anyways the food was real nice and the staff pleasent. Odd toilets but i eont spoil that surprise for you.Others said try the barracuda at night but get a cab.. Show less,4,Reviewed 4 February 2017 ,Sun Cafe
"Abhishek_K_Singh1New Delhi, India",Good Food,Had a dinner at the place during our stay in Langkawi.The service was good and the staff courteous and willing to offer suggestion.Upscale restaurant amongst others around the area.Menu was a mix of local and continental stuff.Limited options if you are a vegetarian.The fish (local) steak was good and should be tried.Good experienceShow less,3,Reviewed 3 February 2017 ,Sun Cafe
"Amanda TWoolpit, United Kingdom",Don't believe the name- after dark it's a good restaurant !,"We stopped by to look at the menu and were pleasantly surprised as at first looks like a cafe but has nice seating and is very clean and tidy.Menu very good with pictures for those who cannot decide which meal to choose.The tempura vegetables were ample for two.Lovely noodles and Malay food by homely recipes by local peopleNice wine list and a lovely ambiance, fun cheery staff and reasonable costShow less",5,Reviewed 23 January 2017 ,Sun Cafe
"HertsOldieStevenage, United Kingdom",Not quite there,"Great ambience in an attractive structure, staff are very pleasant and efficient. What keeps me from giving it an excellent rating? The food and drinks offerings are not quite top-notch.My wife's planters punch was rather underpowered thoughshe had had a better one the last tine we visited. We shared a vegetable temporara that was good although the dipping sauce was rather bland. I had the barracuda and my wife the beef rendang. The barracuda was slightly over cooked not a patch on the same dish we had in the Fat Frog last week. The beef rendang tasted good but the beef was dry rather than succulent as we had over the road at Malayu All in all it was not a good meal but lacked that little extra something.Show less",4,Reviewed 22 January 2017 ,Sun Cafe
THSpur1976gg,Good for lunch,Good lunch option in Langkawi. Nice coffee and milk shakes for the kids. Recommend the Caesar salad.,3,Reviewed 19 January 2017 ,Sun Cafe
emeliera,Nice staff,Not so cozy place but the staff was very nice. The food was ok but not a wow moment. A little western influenced place.,3,Reviewed 18 January 2017 ,Sun Cafe
ScotgalAustralia,Still a great place,"Once again visited Sun Cafe and not disappointed.
Staff are so friendly and helpful.
Food and drinks are very reasonable considering the quality.
Definitely would recommend to others",5,Reviewed 15 January 2017 ,Sun Cafe
"1Travelled_the_worldQinzhou, China",Friendly,"Good food, well presented and great staff. We've been regular customers for the past 3 years. They haqve the same staff who all seem to have incredible memories. Without having to ask every time, they serve things just the way l like it. Good tasting food and fair value. Not the cheapest but by no means the most expensive. They always try to please. An enjoyable dining experience and good location. Show less",5,Reviewed 14 January 2017 ,Sun Cafe
"KathandbabyLancashire, United Kingdom",Made everybody happy,"One of the hardest things on our holiday has been finding a restaurant where the food would be to our liking(traditional Malay) but also appeal to a fussy 9 years old. The Sun Cafe was perfect,while our son feasted on Hawaiian pizza we sampled some of the best beef randang ever. Must try are the fresh juices and mocktails, the staff is super friendly and loves children and the place is inpeccably clean.Show less",5,Reviewed 11 January 2017 ,Sun Cafe
"lorrainer517Bolton, United Kingdom",Just ok ,Menu wasn't anything special. Staff were very overwhelming. You couldn't eat or talk without them wiping the table moving the salt back after I used it. The place was lovely and very clean. Staff just need to chill out. Also a little but pricey for what it is. Show less,3,Reviewed 8 January 2017 ,Sun Cafe
"Sachin09New Delhi, India","Great food, awesome presentation, fabulous service. This has got to be on the Langkawi must eat places","On the outset Langkawi is blessed with incredible food options and outside of the food we ate at the Berjaya resort where we were staying, the food was absolutely fabulous across the different cuisines we tried. The Sun Cafe would have been a miss, had it not been for our last day when we went for Lunch before our flight back home. On a grey wet afternoon the staff was extremely attentive, made good conversation and helped validate our food choices from the menu. The menu is a blend of cafe food from pizzas, burgers, grills, pasta and Malay food options. We tried the grilled Barracuda filet and the thin crust Hawaiian Pizza and both were absolutely fabulous. The barracuda was Delicately flavoured on a bed of Spinach with a side of baked potatoes. The pizza was flavourful and while I would reach for a herb/chilli seasoning, this needed none. Wish we had more time would have made it back for a second meal and stayed longer to try the Creme brûlée. Here is my Top 3 restaurants in the Langkawi, it's a coincident that these 3 happen to be in the Pantai Cenang area. This is the must dine at list. 1. The Sun Cafe2. Yasmin: Great Syrian/Mediterranean food. 3. FatCupidSome of our friends were vegetarian and all the above do have good number of options available. The Orkid Ria was another restaurant that we ate at for Sea food but despite the large format, long queues and good sea food selection just doesn't come in the same category of the restaurants listed above and would probably be a Number 7 or 8 on my list. Must try at Sun Cafe: Get Grilled Barracuda and Hawaiian pizza. Not to forget to mention, the Cafe has the nicest, clean toilet that you're likely to find in the area. Show less",5,Reviewed 7 January 2017 ,Sun Cafe
mookeyes,Yummy !,This is a really lovely  quite ritzy cafe ....shiny clean !.. lovely friendly staff ...quick service and delicious food ...slight negative my husband would have liked a bigger serve of the beef randang..as there wasn't very much of it ...but delicious!!..great place !.. 😃,5,Reviewed 7 January 2017 ,Sun Cafe
"JodyB994Perth, Australia",Lovely evening for family group,Enjoyed lovely food and atmosphere here at an outside table in the early evening . The group of 5 children from toddler to teenagers were well catered for with the friendly and attentive staff happy to feed the children first and then let the parents and their guests settle into their conversation and meal selection at a comfortable pace.The lava cake is exceptionally good and finished off a delicious meal with good wine. Washroom facilities were ultra modern and very clean ( thank you !)All in all a lovely evening.Show less,5,Reviewed 6 January 2017 ,Sun Cafe
